vehicle,time,voltage,soc
CUP2,2023-01-19 21:25:27.893,384.156,22.0
CUP2,2023-01-19 21:31:04.401,383.56,21.822
CUP2,2023-01-19 21:35:00.316,384.033,21.6
CUP2,2023-01-21 15:38:29.935,421.795,82.729
CUP2,2023-01-21 15:40:00.174,416.108,80.207
CUP2,2023-01-21 15:45:46.211,413.216,76.4
CUP2,2023-01-21 15:50:01.954,407.67,73.039
CUP2,2023-01-21 15:55:47.909,401.508,68.233
CUP2,2023-01-21 16:01:34.014,396.385,63.779
CUP2,2023-01-21 16:05:49.789,391.975,58.99
CUP2,2023-01-21 16:10:11.669,386.56,54.414
CUP2,2023-01-21 16:15:58.159,383.232,49.295
CUP2,2023-01-21 16:20:14.025,386.302,45.146
CUP2,2023-01-21 16:27:30.412,389.848,43.745
CUP2,2023-01-21 16:30:15.862,386.67,41.807
CUP2,2023-01-21 16:38:57.383,387.519,39.775
CUP2,2023-01-21 22:57:32.757,392.334,39.718
CUP2,2023-01-22 13:20:08.615,443.591,94.856
CUP2,2023-01-22 13:27:21.268,440.437,92.521
CUP2,2023-01-22 13:30:16.822,436.797,91.03
CUP2,2023-01-22 13:36:02.887,428.901,88.503
CUP2,2023-01-22 13:41:44.194,425.539,85.6
CUP2,2023-01-22 13:46:05.000,417.48,82.32
CUP2,2023-01-22 13:50:25.738,411.892,77.681
CUP2,2023-01-22 13:57:37.142,409.052,73.579
CUP2,2023-01-22 14:00:27.667,404.225,69.724
CUP2,2023-01-22 14:06:13.697,404.005,66.537
CUP2,2023-01-22 14:10:34.373,401.554,63.424
CUP2,2023-01-22 14:16:20.620,395.696,59.935
CUP2,2023-01-22 14:20:36.546,392.771,56.158
CUP2,2023-01-22 14:25:02.267,387.785,52.248
CUP2,2023-01-22 14:32:09.586,385.507,47.933
CUP2,2023-01-22 14:35:05.184,390.871,46.086
CUP2,2023-01-22 14:40:46.840,391.369,44.893
CUP2,2023-01-22 14:46:33.076,391.604,43.829
CUP2,2023-01-22 14:50:08.973,392.246,43.153
CUP2,2023-01-22 14:55:14.826,392.84,42.672
CUP2,2023-01-23 09:24:28.718,394.291,42.4
CUP2,2023-01-23 09:27:23.323,391.575,42.855
CUP2,2023-01-23 09:30:18.817,390.634,42.8
CUP2,2023-01-23 09:37:43.304,390.949,42.4
CUP2,2023-01-23 09:42:04.163,390.757,41.855
CUP2,2023-01-23 09:45:44.092,390.693,41.6
CUP2,2023-01-23 13:12:07.870,426.831,77.709
CUP2,2023-01-23 13:18:54.606,426.091,77.2
CUP2,2023-01-23 13:20:09.900,426.081,77.2
CUP2,2023-01-24 12:44:02.651,426.619,76.967
CUP2,2023-01-24 12:46:59.453,422.754,76.238
CUP2,2023-01-24 12:54:06.848,422.445,75.057
CUP2,2023-01-24 13:50:55.483,425.888,77.783
CUP2,2023-01-24 13:56:41.640,424.231,76.702
CUP2,2023-01-24 14:01:02.373,423.725,76.4
CUP2,2023-01-24 14:06:39.941,423.757,75.92
CUP2,2023-01-24 14:12:26.033,423.576,75.6
CUP2,2023-01-28 17:14:37.251,422.52,74.655
CUP2,2023-01-28 17:17:32.825,421.068,74.247
CUP2,2023-01-28 17:55:11.550,421.602,73.649
CUP2,2023-01-28 18:00:57.695,419.958,72.957
CUP2,2023-01-30 16:39:33.787,421.82,72.4
CUP2,2023-01-30 16:43:50.776,418.714,71.92
CUP2,2023-01-30 16:57:01.532,419.252,71.28
CUP2,2023-01-30 17:00:02.285,418.442,70.923
CUP2,2023-02-01 08:48:48.773,418.373,70.583
CUP2,2023-02-01 08:53:50.633,416.9,69.979
CUP2,2023-02-01 08:55:16.027,414.471,68.933
CUP2,2023-02-01 09:01:02.069,414.342,68.022
CUP2,2023-02-01 09:05:43.060,415.319,67.6
CUP2,2023-02-01 09:10:36.099,413.982,66.993
CUP2,2023-02-01 09:16:22.269,412.837,66.337
CUP2,2023-02-01 09:22:13.452,410.682,65.502
CUP2,2023-02-01 09:25:09.989,411.287,64.544
CUP2,2023-02-01 09:32:11.373,410.246,64.2
CUP2,2023-02-01 10:47:11.012,412.908,63.697
CUP2,2023-02-01 10:50:06.741,410.637,63.172
CUP2,2023-02-01 10:57:18.124,409.101,62.453
CUP2,2023-02-01 11:00:08.794,407.05,61.722
CUP2,2023-02-01 11:05:54.872,405.279,60.54
CUP2,2023-02-01 11:10:15.664,405.93,60.0
CUP2,2023-02-01 11:17:20.001,406.354,59.878
CUP2,2023-02-01 11:21:21.048,405.252,59.214
CUP2,2023-02-01 11:28:34.173,405.053,58.69
CUP2,2023-02-01 11:48:06.234,405.479,58.365
CUP2,2023-02-01 11:51:02.040,402.852,57.702
CUP2,2023-02-01 11:55:47.983,403.713,57.2
CUP2,2023-02-01 12:37:53.503,400.213,56.581
CUP2,2023-02-01 12:40:44.155,401.108,55.621
CUP2,2023-02-01 12:46:50.327,398.032,54.593
CUP2,2023-02-01 12:50:51.041,398.599,53.564
CUP2,2023-02-01 18:42:21.018,400.286,52.958
CUP2,2023-02-01 18:45:06.517,397.559,52.111
CUP2,2023-02-01 18:52:17.795,396.703,51.152
CUP2,2023-02-01 18:55:28.372,397.015,50.8
CUP2,2023-02-01 21:35:22.967,395.729,50.2
CUP2,2023-02-01 21:41:09.363,393.701,49.033
CUP2,2023-02-01 21:49:51.117,395.019,48.179
CUP2,2023-02-02 09:28:10.592,394.152,48.0
CUP2,2023-02-02 09:30:00.963,392.81,47.471
CUP2,2023-02-02 09:35:57.107,392.742,46.495
CUP2,2023-02-02 09:41:38.278,393.287,46.0
CUP2,2023-02-02 09:49:18.751,392.322,45.877
CUP2,2023-02-02 09:50:23.943,391.464,45.1
CUP2,2023-02-02 09:55:09.712,390.994,43.924
CUP2,2023-02-02 10:09:46.732,391.756,43.6
CUP2,2023-02-02 10:11:07.058,391.28,43.082
CUP2,2023-02-03 14:57:23.104,391.141,42.571
CUP2,2023-02-03 15:04:14.748,389.08,41.483
CUP2,2023-02-03 15:45:52.383,390.453,40.771
CUP2,2023-02-03 15:51:58.733,390.679,40.16
CUP2,2023-02-03 16:33:09.793,390.773,39.905
CUP2,2023-02-03 16:37:30.732,388.046,38.904
CUP2,2023-02-03 16:41:51.634,389.251,38.092
CUP2,2023-02-03 16:48:08.454,390.974,37.785
CUP2,2023-02-03 16:51:52.266,397.557,38.607
CUP2,2023-02-03 16:56:28.346,399.149,40.138
CUP2,2023-02-03 17:00:59.322,400.124,41.573
CUP2,2023-02-03 17:05:30.163,400.985,43.033
CUP2,2023-02-03 17:12:26.278,401.876,44.527
CUP2,2023-02-03 17:16:57.001,402.802,45.987
CUP2,2023-02-03 17:21:27.778,403.856,47.433
CUP2,2023-02-03 17:26:08.497,405.039,48.92
CUP2,2023-02-03 17:30:34.170,406.449,50.353
CUP2,2023-02-03 17:35:09.952,407.927,51.77
CUP2,2023-02-03 17:44:16.188,409.402,52.994
CUP2,2023-02-03 17:45:01.361,411.153,54.58
CUP2,2023-02-03 17:53:23.700,412.615,55.96
CUP2,2023-02-03 17:55:44.267,414.084,57.38
CUP2,2023-02-03 18:02:40.249,415.439,58.753
CUP2,2023-02-03 18:07:05.993,416.817,60.142
CUP2,2023-02-03 18:11:42.050,418.213,61.512
CUP2,2023-02-03 18:16:27.936,419.613,62.913
CUP2,2023-02-03 18:20:48.704,421.022,64.278
CUP2,2023-02-03 18:25:24.414,422.412,65.641
CUP2,2023-02-03 18:34:30.817,423.821,66.993
CUP2,2023-02-03 18:38:56.472,425.211,68.34
CUP2,2023-02-03 18:43:32.267,426.588,69.722
CUP2,2023-02-03 18:45:47.595,427.968,71.041
CUP2,2023-02-03 18:50:43.286,429.392,72.393
CUP2,2023-02-03 18:57:14.337,430.81,73.747
CUP2,2023-02-03 19:01:45.008,432.237,75.074
CUP2,2023-02-03 19:08:36.954,433.702,76.407
CUP2,2023-02-03 19:10:52.239,435.195,77.74
CUP2,2023-02-03 19:15:23.336,436.34,78.776
CUP2,2023-02-03 19:22:24.503,437.902,80.38
CUP2,2023-02-03 19:29:20.532,439.449,81.708
CUP2,2023-02-03 19:31:25.854,441.007,83.013
CUP2,2023-02-03 19:35:56.738,442.583,84.317
CUP2,2023-02-03 19:41:02.471,444.182,85.654
CUP2,2023-02-03 19:45:08.133,445.759,86.96
CUP2,2023-02-03 19:51:49.482,447.268,88.247
CUP2,2023-02-03 19:56:25.006,448.781,89.516
CUP2,2023-02-03 20:01:05.791,450.313,90.745
CUP2,2023-02-03 20:05:46.490,451.821,92.02
CUP2,2023-02-03 20:10:01.970,453.101,93.228
CUP2,2023-02-03 20:15:22.897,454.213,94.4
CUP2,2023-02-03 20:23:45.396,455.214,95.481
CUP2,2023-02-03 22:10:29.625,447.541,95.733
CUP2,2023-02-06 10:42:40.889,445.399,94.923
CUP2,2023-02-06 10:45:37.631,442.483,93.82
CUP2,2023-02-06 10:51:23.704,441.674,92.678
CUP2,2023-02-06 10:55:44.475,442.665,92.0
CUP2,2023-02-06 11:05:20.952,441.274,91.726
CUP2,2023-02-06 11:19:56.925,442.353,91.2
CUP2,2023-02-06 11:20:01.934,440.286,90.793
CUP2,2023-02-06 11:25:33.018,439.284,90.0
CUP2,2023-02-06 11:31:44.327,438.712,89.367
CUP2,2023-02-06 11:41:23.290,438.585,88.905
CUP2,2023-02-06 11:46:04.579,439.259,88.4
CUP2,2023-02-06 18:04:43.072,438.954,88.0
CUP2,2023-02-06 18:06:35.667,434.955,87.589
CUP2,2023-02-06 18:17:50.542,435.153,86.48
CUP2,2023-02-06 18:23:01.540,431.887,85.593
CUP2,2023-02-06 18:25:11.991,430.889,84.339
CUP2,2023-02-06 18:30:58.103,433.028,83.6
CUP2,2023-02-06 18:36:38.979,432.239,83.232
CUP2,2023-02-06 18:41:10.077,430.885,82.95
CUP2,2023-02-06 18:45:16.112,428.732,81.912
CUP2,2023-02-06 18:54:13.090,428.493,81.047
CUP2,2023-02-06 18:55:23.343,428.297,80.367
CUP2,2023-02-08 16:14:53.384,428.595,80.0
CUP2,2023-02-08 16:15:03.453,425.234,79.327
CUP2,2023-02-08 16:22:15.143,424.108,78.283
CUP2,2023-02-08 16:26:21.163,424.457,77.788
CUP2,2023-02-08 16:31:09.628,424.626,77.342
CUP2,2023-02-08 16:37:16.097,423.153,76.727
CUP2,2023-02-08 16:40:11.782,424.82,76.4
CUP2,2023-02-08 17:40:40.121,422.191,75.76
CUP2,2023-02-08 17:46:26.238,420.699,74.957
CUP2,2023-02-09 18:38:38.864,422.181,74.825
CUP2,2023-02-09 18:40:04.437,419.048,74.309
CUP2,2023-02-09 18:45:50.796,417.642,73.083
CUP2,2023-02-09 18:50:21.623,418.082,72.153
CUP2,2023-02-09 18:57:12.975,416.451,71.589
CUP2,2023-02-09 19:00:18.991,417.586,71.2
CUP2,2023-02-09 19:08:35.647,408.447,70.235
CUP2,2023-02-09 19:12:56.521,415.273,69.634
CUP2,2023-02-09 19:25:08.093,415.217,69.284
CUP2,2023-02-09 19:33:24.922,414.212,68.484
CUP2,2023-02-09 20:27:09.545,411.828,67.27
CUP2,2023-02-09 20:32:45.921,409.171,66.168
CUP2,2023-02-09 20:35:31.304,410.287,65.1
CUP2,2023-02-10 11:28:48.257,411.765,64.912
CUP2,2023-02-10 11:30:13.622,407.528,64.183
CUP2,2023-02-10 11:37:25.205,407.448,63.231
CUP2,2023-02-10 11:47:43.426,406.173,63.0
CUP2,2023-02-10 12:05:58.851,405.909,61.069
CUP2,2023-02-10 12:11:44.968,406.294,60.8
CUP2,2023-02-10 12:19:30.487,413.897,60.877
CUP2,2023-02-10 12:21:45.778,417.411,61.893
CUP2,2023-02-10 12:29:01.785,419.544,63.315
CUP2,2023-02-10 12:33:22.489,421.203,64.671
CUP2,2023-02-10 12:35:27.954,422.81,66.073
CUP2,2023-02-10 12:40:28.904,424.315,67.44
CUP2,2023-02-10 12:49:20.336,425.754,68.807
CUP2,2023-02-10 12:53:46.088,427.171,70.175
CUP2,2023-02-10 12:56:01.421,428.618,71.552
CUP2,2023-02-10 13:00:32.283,430.049,72.927
CUP2,2023-02-10 13:05:18.192,431.454,74.271
CUP2,2023-02-10 13:12:14.392,432.88,75.653
CUP2,2023-02-10 13:18:45.518,434.359,76.982
CUP2,2023-02-10 13:21:25.823,435.839,78.313
CUP2,2023-02-10 13:25:36.431,437.393,79.675
CUP2,2023-02-10 13:32:23.761,439.256,81.297
CUP2,2023-02-10 13:39:14.971,440.324,82.15
CUP2,2023-02-10 13:42:00.396,442.03,83.661
CUP2,2023-02-10 13:46:21.064,443.085,84.913
CUP2,2023-02-10 13:51:11.902,444.091,86.048
CUP2,2023-02-10 13:57:27.849,445.253,87.138
CUP2,2023-02-10 14:04:19.173,446.279,88.062
CUP2,2023-02-10 14:06:34.603,447.525,89.207
CUP2,2023-02-10 14:13:30.606,448.612,90.181
CUP2,2023-02-10 14:15:20.822,449.568,91.153
CUP2,2023-02-10 14:23:07.086,450.464,92.029
CUP2,2023-02-10 14:29:28.436,451.567,93.055
CUP2,2023-02-10 14:33:59.243,452.251,93.74
CUP2,2023-02-10 14:38:35.079,453.077,94.579
CUP2,2023-02-10 14:40:50.607,453.785,95.307
CUP2,2023-02-10 14:45:02.377,454.144,95.6
CUP2,2023-02-10 15:44:40.715,448.043,96.0
CUP2,2023-02-10 15:45:45.992,448.534,95.632
CUP2,2023-02-11 11:30:10.755,445.439,94.943
CUP2,2023-02-11 11:35:52.338,443.69,93.84
CUP2,2023-02-11 11:41:38.258,443.718,92.969
CUP2,2023-02-11 11:45:59.117,444.321,92.8
CUP2,2023-02-11 11:55:34.346,444.174,92.4
CUP2,2023-02-11 14:05:53.965,440.808,90.214
CUP2,2023-02-11 14:11:50.224,440.433,89.697
CUP2,2023-02-11 15:05:06.516,442.181,89.6
CUP2,2023-02-12 11:09:56.860,437.523,87.92
CUP2,2023-02-12 11:11:13.050,435.705,87.305
CUP2,2023-02-12 11:16:29.158,433.635,86.186
CUP2,2023-02-12 11:20:45.015,431.493,85.032
CUP2,2023-02-12 11:28:06.232,422.105,82.89
CUP2,2023-02-12 11:30:46.771,420.825,79.736
CUP2,2023-02-12 11:35:07.812,425.263,78.703
CUP2,2023-02-12 11:40:53.969,423.483,77.817
CUP2,2023-02-12 11:45:35.149,414.947,75.593
CUP2,2023-02-12 11:53:01.855,414.876,73.143
CUP2,2023-02-12 11:58:22.931,413.749,71.363
CUP2,2023-02-12 12:01:03.455,417.017,70.287
CUP2,2023-02-12 12:05:24.231,413.462,69.264
CUP2,2023-02-12 12:12:40.972,414.358,68.303
CUP2,2023-02-12 12:15:56.558,411.887,67.513
CUP2,2023-02-12 16:32:11.940,397.3,51.3
CUP2,2023-02-12 16:36:32.788,396.0,50.559
CUP2,2023-02-12 16:40:03.597,397.774,50.4
CUP2,2023-02-12 17:09:55.460,396.635,50.145
CUP2,2023-02-12 17:10:00.467,395.421,49.533
CUP2,2023-02-12 17:18:26.964,395.112,48.625
CUP2,2023-02-12 20:44:39.083,395.597,48.4
CUP2,2023-02-12 20:48:14.985,393.251,47.693
CUP2,2023-02-12 20:51:00.688,393.888,46.786
CUP2,2023-02-12 20:55:01.414,394.514,46.4
CUP2,2023-02-13 15:09:30.313,392.433,45.367
CUP2,2023-02-13 16:37:48.725,394.583,45.2
CUP2,2023-02-13 16:54:19.613,392.736,42.8
CUP2,2023-02-13 16:57:30.769,392.18,42.48
CUP2,2023-02-13 17:50:59.329,393.975,
CUP2,2023-02-15 11:19:11.394,390.38,41.262
CUP2,2023-02-15 11:20:36.669,388.906,40.414
CUP2,2023-02-15 11:28:33.254,386.601,39.186
CUP2,2023-02-15 11:32:34.119,386.285,37.804
CUP2,2023-02-15 11:37:49.972,384.315,36.688
CUP2,2023-02-15 11:42:10.782,380.452,33.698
CUP2,2023-02-15 11:48:07.108,385.849,32.652
CUP2,2023-02-15 12:58:43.286,385.262,25.624
CUP2,2023-02-15 13:00:08.893,383.87,25.055
CUP2,2023-02-15 13:08:05.612,383.333,24.429
CUP2,2023-02-15 13:10:51.063,383.596,23.7
CUP2,2023-02-15 13:34:54.390,386.5,23.6
CUP2,2023-02-15 15:13:15.933,384.992,23.85
CUP2,2023-02-15 15:16:06.934,384.158,23.395
CUP2,2023-02-15 16:59:41.828,384.747,23.6
CUP2,2023-02-15 17:01:02.323,383.745,23.152
CUP2,2023-02-16 13:33:17.761,385.294,23.6
CUP2,2023-02-16 13:39:13.446,383.207,22.758
CUP2,2023-02-16 13:41:13.571,383.63,22.4
CUP2,2023-02-16 13:46:02.602,392.724,23.992
CUP2,2023-02-16 13:51:23.426,394.094,25.36
CUP2,2023-02-16 13:57:54.572,395.063,27.154
CUP2,2023-02-16 14:02:35.577,395.528,28.29
CUP2,2023-02-16 14:05:00.992,396.037,29.8
CUP2,2023-02-16 14:11:17.082,396.477,31.284
CUP2,2023-02-16 14:15:37.759,396.908,32.745
CUP2,2023-02-16 14:22:14.104,397.381,34.207
CUP2,2023-02-16 14:26:44.666,397.824,35.547
CUP2,2023-02-16 14:33:56.153,398.509,37.327
CUP2,2023-02-16 14:36:06.692,398.974,38.611
CUP2,2023-02-16 14:40:27.545,399.556,40.087
CUP2,2023-02-16 14:47:55.134,400.184,41.517
CUP2,2023-02-16 14:51:50.804,400.872,42.997
CUP2,2023-02-16 14:58:46.917,401.572,44.436
CUP2,2023-02-16 15:01:02.356,402.218,45.633
CUP2,2023-02-16 15:06:18.297,403.275,47.415
CUP2,2023-02-16 15:12:59.756,404.408,49.123
CUP2,2023-02-16 15:15:50.208,405.063,50.077
CUP2,2023-02-16 15:21:56.317,405.966,51.493
CUP2,2023-02-16 15:26:12.427,407.449,53.233
CUP2,2023-02-16 15:33:28.802,408.773,54.738
CUP2,2023-02-16 15:35:29.124,409.68,55.697
CUP2,2023-02-16 15:42:20.169,411.16,57.256
CUP2,2023-02-16 15:46:46.027,412.8,58.98
CUP2,2023-02-16 15:54:42.607,413.989,60.206
CUP2,2023-02-16 15:56:53.023,415.023,61.291
CUP2,2023-02-16 16:03:10.270,416.695,63.021
CUP2,2023-02-16 16:05:25.656,418.049,64.36
CUP2,2023-02-16 16:11:41.611,419.417,65.775
CUP2,2023-02-16 16:15:02.227,420.799,67.131
CUP2,2023-02-16 16:23:13.576,422.163,68.515
CUP2,2023-02-16 16:26:14.164,423.547,69.858
CUP2,2023-02-16 16:30:59.930,424.908,71.214
CUP2,2023-02-16 16:39:11.269,426.284,72.556
CUP2,2023-02-16 16:43:37.033,427.633,73.9
CUP2,2023-02-16 16:45:57.331,429.013,75.269
CUP2,2023-02-16 16:50:28.117,430.414,76.572
CUP2,2023-02-16 16:55:09.075,431.409,77.6
CUP2,2023-02-16 17:43:49.701,425.96,77.273
CUP2,2023-02-16 17:46:30.298,426.132,76.4
CUP2,2023-02-17 10:17:22.639,421.709,74.165
CUP2,2023-02-17 10:21:38.783,421.508,73.7
CUP2,2023-02-17 10:25:49.228,420.354,72.904
CUP2,2023-02-17 10:39:40.294,420.106,72.4
CUP2,2023-02-17 10:43:31.295,420.532,72.108
CUP2,2023-02-17 10:47:57.145,419.762,71.691
CUP2,2023-02-17 10:50:37.780,418.843,70.856
CUP2,2023-02-17 10:56:03.820,419.941,70.8
CUP2,2023-02-17 11:38:45.615,414.302,69.333
CUP2,2023-02-17 11:44:06.600,415.433,68.478
CUP2,2023-02-17 11:45:31.871,416.288,68.021
CUP2,2023-02-17 13:08:28.375,412.754,64.764
CUP2,2023-02-17 13:10:29.937,413.852,64.56
CUP2,2023-02-17 13:15:33.635,414.236,64.4
CUP2,2023-02-23 21:17:25.632,409.465,61.455
CUP2,2023-02-23 21:24:15.969,409.972,61.088
CUP2,2023-02-23 21:28:41.713,417.417,61.947
CUP2,2023-02-23 21:30:57.051,419.614,63.338
CUP2,2023-02-23 21:37:43.429,421.212,64.653
CUP2,2023-02-23 21:40:13.788,422.678,66.035
CUP2,2023-02-23 21:46:54.943,424.114,67.393
CUP2,2023-02-23 21:52:35.930,425.515,68.72
CUP2,2023-02-23 21:58:42.115,426.915,70.097
CUP2,2023-02-23 22:03:03.088,428.311,71.428
CUP2,2023-02-23 22:05:28.546,429.748,72.772
CUP2,2023-02-23 22:14:39.887,431.192,74.122
CUP2,2023-02-23 22:16:50.220,432.623,75.431
CUP2,2023-02-23 22:21:21.083,434.107,76.74
CUP2,2023-02-23 22:26:12.912,435.603,78.071
CUP2,2023-02-23 22:30:13.716,437.107,79.389
CUP2,2023-02-23 22:37:15.030,438.646,80.697
CUP2,2023-02-23 22:41:40.867,440.197,82.013
CUP2,2023-02-23 22:46:11.593,441.762,83.345
CUP2,2023-02-23 22:51:02.757,443.314,84.637
CUP2,2023-02-23 22:55:43.644,444.904,85.927
CUP2,2023-02-23 23:02:34.882,446.329,87.22
CUP2,2023-02-23 23:09:01.177,447.708,88.471
CUP2,2023-02-23 23:11:41.819,449.025,89.68
CUP2,2023-02-23 23:15:52.689,450.031,90.841
CUP2,2023-02-23 23:22:58.792,451.018,91.96
CUP2,2023-02-23 23:25:09.141,452.016,93.0
CUP2,2023-02-23 23:32:20.114,453.039,94.007
CUP2,2023-02-23 23:36:26.087,453.873,94.865
CUP2,2023-02-23 23:41:12.781,454.534,95.829
CUP2,2023-02-24 07:36:54.904,446.53,94.886
CUP2,2023-02-24 07:40:10.481,447.475,94.8
CUP2,2023-02-24 13:53:59.401,446.381,
CUP2,2023-02-24 14:11:11.712,446.178,93.815
CUP2,2023-02-24 14:36:59.959,441.789,92.085
CUP2,2023-02-24 14:40:10.830,442.655,91.493
CUP2,2023-02-24 14:48:37.430,439.813,90.714
CUP2,2023-02-24 14:51:07.877,429.948,88.552
CUP2,2023-02-24 14:56:18.742,427.506,85.261
CUP2,2023-02-24 15:00:14.682,431.636,84.051
CUP2,2023-02-24 15:05:45.774,423.839,81.871
CUP2,2023-02-24 15:10:31.586,419.179,78.902
CUP2,2023-02-24 15:16:52.720,420.417,76.463
CUP2,2023-02-24 15:20:48.561,424.909,76.0
CUP2,2023-02-24 15:28:19.766,421.71,75.575
CUP2,2023-02-24 15:34:41.327,421.758,75.163
CUP2,2023-02-24 15:35:56.728,416.592,73.214
CUP2,2023-02-24 15:40:17.697,408.135,70.193
CUP2,2023-02-24 15:45:43.690,405.483,66.67
CUP2,2023-02-24 15:54:10.395,405.252,63.811
CUP2,2023-02-24 15:55:55.675,394.356,60.091
CUP2,2023-02-24 16:00:22.460,399.545,56.766
CUP2,2023-02-24 16:05:13.438,398.369,55.019
CUP2,2023-02-24 16:12:25.138,398.746,53.441
CUP2,2023-02-24 16:16:01.020,398.654,52.434
CUP2,2023-02-24 16:23:12.474,391.934,51.275
CUP2,2023-02-24 16:25:12.988,386.771,46.171
CUP2,2023-02-24 16:30:49.034,396.662,45.7
CUP2,2023-02-24 16:35:20.043,395.062,45.6
CUP2,2023-02-25 11:23:37.655,389.618,42.229
CUP2,2023-02-25 11:25:03.312,392.26,42.0
CUP2,2023-02-26 09:08:45.161,400.821,42.81
CUP2,2023-02-26 09:11:05.559,402.439,44.02
CUP2,2023-02-26 09:17:51.994,403.591,45.386
CUP2,2023-02-26 09:20:07.326,404.651,46.8
CUP2,2023-02-26 09:27:43.452,405.722,48.2
CUP2,2023-02-26 09:30:14.246,406.888,49.593
CUP2,2023-02-26 09:38:25.563,408.239,50.993
CUP2,2023-02-26 09:40:46.126,409.812,52.393
CUP2,2023-02-26 09:45:06.959,411.508,53.768
CUP2,2023-02-26 09:51:58.356,413.049,55.173
CUP2,2023-02-26 09:56:49.256,414.355,56.552
CUP2,2023-02-26 10:01:09.839,415.741,57.858
CUP2,2023-02-26 10:08:06.916,417.27,59.22
CUP2,2023-02-26 10:10:17.525,418.622,60.607
CUP2,2023-02-26 10:15:03.263,419.895,61.909
CUP2,2023-02-26 10:24:19.930,421.256,63.249
CUP2,2023-02-26 10:28:40.598,422.664,64.575
CUP2,2023-02-26 10:30:55.915,423.915,65.874
CUP2,2023-02-26 10:35:46.918,425.271,67.193
CUP2,2023-02-26 10:40:07.784,426.568,68.529
CUP2,2023-02-26 10:47:08.883,427.866,69.818
CUP2,2023-02-26 10:51:24.601,429.233,71.097
CUP2,2023-02-26 10:55:55.541,430.555,72.393
CUP2,2023-02-26 11:00:36.563,431.605,73.4
CUP2,2023-02-26 11:05:02.313,431.766,74.823
CUP2,2023-02-26 11:12:08.326,431.934,75.762
CUP2,2023-02-26 11:19:40.749,433.246,76.45
CUP2,2023-02-26 11:21:51.059,434.428,77.305
CUP2,2023-02-26 11:25:51.892,430.225,77.822
CUP2,2023-02-26 11:32:42.971,429.069,77.6
CUP2,2023-02-26 11:36:23.639,428.632,77.269
CUP2,2023-02-26 11:42:49.766,428.318,77.2
CUP2,2023-02-26 11:47:15.476,428.001,76.85
CUP2,2023-02-26 11:50:00.927,428.37,76.8
CUP2,2023-02-26 19:21:56.991,414.191,67.47
CUP2,2023-02-26 19:26:03.133,411.47,65.722
CUP2,2023-02-26 19:31:19.192,399.423,62.611
CUP2,2023-02-26 19:39:00.686,392.972,58.021
CUP2,2023-02-26 19:40:20.924,393.199,54.117
CUP2,2023-02-26 19:48:52.721,385.591,50.643
CUP2,2023-02-26 19:51:43.146,376.42,44.975
CUP2,2023-02-26 19:58:59.501,380.844,40.179
CUP2,2023-02-26 20:01:45.062,378.32,36.379
CUP2,2023-02-26 20:06:01.011,378.74,32.725
CUP2,2023-02-26 20:10:31.713,379.62,30.196
CUP2,2023-02-26 20:16:07.924,378.975,27.478
CUP2,2023-02-26 20:23:20.303,381.7,26.124
CUP2,2023-02-26 20:27:41.202,381.677,24.78
CUP2,2023-02-26 20:33:32.310,383.172,23.878
CUP2,2023-02-26 20:35:02.550,384.042,23.6
CUP2,2023-02-27 18:10:34.668,382.137,22.546
CUP2,2023-02-27 18:16:36.450,381.157,21.864
CUP2,2023-02-27 18:32:29.029,381.972,21.6
CUP2,2023-02-27 18:39:34.817,382.57,21.6
CUP2,2023-02-27 18:42:50.755,379.557,20.855
CUP2,2023-02-27 18:45:41.472,380.853,20.33
CUP2,2023-03-02 17:17:16.016,424.645,75.987
CUP2,2023-03-02 17:20:31.981,423.865,75.6
CUP2,2023-03-03 13:04:15.560,425.215,75.6
CUP2,2023-03-03 13:08:36.185,423.047,75.139
CUP2,2023-03-03 13:11:31.839,423.217,74.745
CUP2,2023-03-03 13:54:51.846,418.996,73.2
CUP2,2023-03-03 13:55:01.963,421.792,73.166
CUP2,2023-03-03 14:00:44.053,419.646,72.622
CUP2,2023-03-04 12:01:18.734,421.282,70.4
CUP2,2023-03-04 12:05:36.789,415.141,69.8
CUP2,2023-03-04 12:12:04.082,402.081,67.6
CUP2,2023-03-04 12:18:32.964,397.131,64.8
CUP2,2023-03-04 12:20:42.377,398.236,62.8
CUP2,2023-03-04 12:27:09.377,393.932,59.4
CUP2,2023-03-04 12:31:31.265,399.283,
CUP2,2023-03-04 12:37:58.563,390.713,55.2
CUP2,2023-03-04 12:40:09.521,394.95,52.8
CUP2,2023-03-04 12:46:38.940,395.5,51.2
CUP2,2023-03-04 12:50:57.828,398.0,
CUP2,2023-03-04 15:27:57.340,397.257,50.41
CUP2,2023-03-04 15:30:52.784,394.803,49.572
CUP2,2023-03-04 15:35:13.802,394.165,48.497
CUP2,2023-03-04 15:40:04.847,395.341,47.897
CUP2,2023-03-04 15:45:21.089,395.536,47.586
CUP2,2023-03-04 15:51:07.604,395.215,47.2
CUP2,2023-03-04 16:55:25.557,394.891,47.2
CUP2,2023-03-04 17:45:23.429,383.555,22.847
CUP2,2023-03-04 17:50:00.112,382.896,22.275
CUP2,2023-03-04 17:56:29.500,383.466,21.672
CUP2,2023-03-06 09:23:47.439,385.443,24.693
CUP2,2023-03-06 09:25:16.889,383.409,24.127
